INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MALICIOUS_OFFENSE
CR_155799,26-Aug-12,0,6,6,4,1,6,4,1,6,1,0,1,12,80,34,1
CR_171150,19-Jun-14,0,37,37,0,0,2,7,2,2,1,316,1,103,130,34,1
CR_192877,27-Dec-18,0,4,4,6,5,5,6,1,6,3,0,3,103,29,34,1
CR_23955,1-Aug-94,1,47,48,7,3,15,10,0,6,1,174,0,112,29,48,1
CR_17555,15-Apr-93,0,45,45,10,3,2,7,2,6,1,249,1,84,29,34,1
CR_140717,22-Apr-09,0,44,44,1,3,6,4,1,6,1,249,1,109,62,34,1
CR_22885,20-Mar-94,0,37,37,0,0,2,7,0,5,1,316,1,103,29,34,1
CR_83822,3-Jul-02,0,4,4,6,5,4,2,0,5,1,174,0,112,93,23,1
CR_124210,7-Oct-07,0,33,32,2,1,7,1,0,5,1,174,0,103,29,43,1
CR_10298,15-Sep-92,0,45,45,10,3,3,5,1,2,1,249,1,109,142,34,1
CR_44643,6-Aug-97,1,22,22,7,3,15,10,1,2,1,316,1,112,142,34,1
CR_18091,23-May-93,1,49,49,6,5,15,10,0,5,1,174,1,103,93,34,1
CR_158944,23-Jul-12,0,36,34,2,1,1,0,0,5,2,174,0,18,93,46,1
CR_129445,20-Mar-08,0,16,15,0,0,5,6,0,5,1,174,0,92,93,43,1
CR_189713,4-Mar-17,5,36,34,2,1,13,18,1,5,1,174,,92,29,43,1
CR_148642,26-Jan-11,3,4,4,6,5,18,13,1,2,1,249,1,2,107,34,1
CR_174952,6-Oct-15,0,24,24,0,0,8,3,1,6,1,218,0,72,142,48,1
CR_179239,27-Jun-16,0,4,4,6,5,2,7,2,2,1,303,1,72,62,34,1
CR_97995,22-Apr-04,0,4,4,6,5,5,6,1,6,1,316,1,72,29,34,1
CR_78814,21-May-01,0,33,32,2,1,6,4,1,6,1,249,1,112,29,34,1
CR_51970,2-Aug-98,0,21,23,4,1,4,2,1,6,1,316,1,88,80,34,1
CR_54359,24-Jun-98,1,36,34,2,1,15,10,1,6,1,249,1,92,29,34,1
CR_154940,8-Aug-12,0,4,4,6,5,6,4,0,5,1,174,0,18,133,46,1
CR_194600,28-Jan-18,1,22,22,7,3,15,10,1,6,1,174,1,103,140,34,1
CR_127396,15-Oct-08,0,4,4,6,5,7,1,0,5,1,174,1,103,93,34,1
CR_131277,12-Dec-08,0,29,29,9,0,3,5,2,6,1,249,1,92,107,34,1
CR_89236,10-Apr-02,0,47,48,7,3,3,5,1,5,1,174,0,112,29,23,1
CR_14164,17-Nov-93,0,24,24,0,0,5,6,1,6,1,249,1,103,77,34,1
CR_86537,15-Aug-02,0,31,36,9,0,8,3,0,5,1,328,0,72,0,34,1
CR_143318,21-Feb-10,0,8,7,7,3,5,6,3,2,1,102,1,72,62,34,1
CR_121744,28-May-07,0,15,14,3,5,4,2,1,5,1,249,1,103,103,34,1
CR_74888,22-Feb-01,0,4,4,6,5,2,7,3,6,1,316,1,112,14,34,1
CR_34956,3-Dec-96,0,9,10,7,3,7,1,3,2,1,303,1,72,142,34,1
CR_83719,17-Apr-02,0,4,4,6,5,2,7,0,5,1,174,0,2,93,23,1
CR_196866,12-Aug-18,0,37,37,0,0,3,5,1,2,1,127,1,103,29,34,1
CR_3578,2-Apr-91,0,39,39,6,5,4,2,3,6,1,0,1,72,107,34,1
CR_32224,15-May-96,0,3,2,3,5,1,0,1,5,1,249,1,24,93,34,1
CR_170487,1-Jul-14,0,36,34,2,1,1,0,1,5,1,316,1,103,80,34,1
CR_9041,14-Sep-92,0,36,34,2,1,7,1,0,6,1,249,1,92,29,34,1
CR_109744,4-Oct-05,0,33,32,2,1,5,6,0,5,1,174,0,112,29,43,1
CR_126251,9-Sep-07,0,45,45,10,3,3,5,0,5,1,174,0,18,133,46,1
CR_193264,17-Jun-18,0,7,8,7,3,2,7,1,2,1,316,1,12,140,34,1
CR_84575,7-Apr-02,0,14,17,9,0,5,6,0,5,1,174,0,98,124,0,1
CR_146293,15-Apr-10,0,36,34,2,1,1,0,2,3,1,316,1,103,130,34,1
CR_54686,6-Apr-98,0,36,34,2,1,1,0,0,5,1,174,0,103,93,43,1
CR_87181,2-Sep-02,0,35,30,3,5,1,0,0,5,2,174,2,103,29,34,1
CR_124876,25-Sep-07,0,36,34,2,1,1,0,0,5,1,174,0,92,93,43,1
CR_33911,26-Jan-96,0,4,4,6,5,2,7,1,2,1,316,1,2,62,34,1
CR_187514,6-Apr-17,0,21,23,4,1,2,7,0,5,1,174,1,103,93,34,1
CR_126243,16-May-07,0,45,45,10,3,3,5,7,2,1,249,1,103,80,34,1
CR_179114,25-Mar-16,1,4,4,6,5,15,10,1,6,1,249,1,72,29,34,1
CR_167301,19-Jul-14,0,4,4,6,5,6,4,1,6,1,316,1,109,130,34,1
CR_192308,7-Oct-18,0,4,4,6,5,1,0,2,5,1,0,1,72,62,34,1
CR_5249,1-Sep-92,0,9,10,7,3,3,5,1,5,1,249,1,59,103,34,1
CR_123414,1-Apr-07,0,25,25,9,0,7,1,1,5,2,174,0,103,142,0,1
CR_89785,14-Sep-03,0,3,2,3,5,3,5,1,6,1,249,1,103,29,34,1
CR_57736,4-Apr-99,0,4,4,6,5,6,4,0,5,1,174,0,18,93,46,1
CR_33060,8-Nov-96,0,4,4,6,5,1,0,1,5,1,249,1,103,29,34,1
CR_55312,12-Aug-98,0,38,38,10,3,7,1,2,6,2,21,2,98,29,34,0
CR_105725,12-Nov-05,0,4,4,6,5,4,2,0,5,2,249,2,103,29,34,1
CR_182908,19-Oct-16,0,37,37,0,0,7,1,1,6,1,325,1,92,115,34,1
CR_172302,21-Oct-14,0,49,49,6,5,2,7,1,6,1,313,0,48,0,0,1
CR_10432,17-Oct-92,0,45,45,10,3,1,0,1,2,1,316,1,72,142,34,1
CR_178595,4-Nov-16,0,4,4,6,5,2,7,1,6,2,316,2,114,129,34,1
CR_46090,19-Jun-97,0,33,32,2,1,6,4,1,2,2,249,2,98,77,34,1
CR_132603,30-Jun-08,0,36,34,2,1,1,0,0,5,1,316,1,92,93,34,1
CR_38394,8-Apr-96,0,35,30,3,5,2,7,3,6,1,0,1,98,119,34,1
CR_158658,30-Apr-12,1,36,34,2,1,15,10,0,5,2,174,0,92,93,43,1
CR_125962,8-Jul-07,0,44,44,1,3,2,7,1,6,1,249,1,24,93,34,1
CR_60913,8-Dec-99,0,24,24,0,0,7,1,1,6,1,249,1,72,29,34,1
CR_1715,16-Jun-91,0,33,32,2,1,7,1,2,6,1,249,1,103,29,34,1
CR_135107,1-Jan-09,1,2,3,10,3,12,16,1,6,1,0,1,103,62,34,1
CR_154702,21-Jul-12,1,4,4,6,5,15,10,1,6,1,249,1,103,29,34,1
CR_31480,4-May-95,0,45,45,10,3,3,5,0,5,1,174,0,112,29,43,1
CR_129478,6-Sep-08,7,16,15,0,0,9,8,0,5,1,174,1,112,29,34,1
CR_107596,8-Apr-05,0,21,23,4,1,2,7,0,5,1,174,1,72,93,34,1
CR_196792,10-May-18,0,37,37,0,0,6,4,2,6,1,313,0,116,138,0,1
CR_134432,4-Mar-08,1,47,48,7,3,15,10,1,2,1,249,1,112,29,34,1
CR_118402,1-Jun-06,0,43,43,9,0,5,6,1,0,1,316,1,103,142,34,1
CR_60502,18-Sep-99,1,22,22,7,3,15,10,1,2,1,174,1,103,142,34,1
CR_190456,10-Nov-17,1,42,42,7,3,11,17,2,2,1,316,1,103,115,34,1
CR_85744,23-Nov-02,0,24,24,0,0,5,6,0,5,1,277,0,72,93,34,1
CR_98911,13-Jun-04,0,7,8,7,3,2,7,1,5,1,0,1,72,62,34,1
CR_116988,7-Jun-06,0,33,32,2,1,8,3,1,6,1,249,1,112,93,34,1
CR_108683,5-Oct-05,0,25,25,9,0,6,4,1,5,4,249,4,112,29,34,1
CR_187307,2-Nov-17,0,21,23,4,1,5,6,0,5,4,174,4,103,93,34,1
CR_179421,10-Dec-16,0,4,4,6,5,5,6,1,6,1,316,1,72,128,34,1
CR_9506,28-Dec-92,0,38,38,10,3,3,5,0,5,6,179,3,103,142,36,0
CR_142685,16-Mar-10,7,4,4,6,5,9,8,0,5,1,174,0,112,80,23,1
CR_157955,18-Jul-12,0,33,32,2,1,8,3,1,6,1,249,1,92,29,34,1
CR_96286,18-Apr-03,0,45,45,10,3,1,0,0,5,1,127,1,103,29,34,1
CR_87366,2-Apr-02,0,36,34,2,1,1,0,5,2,1,0,1,92,142,34,1
CR_113238,29-May-06,0,4,4,6,5,2,7,1,6,1,0,1,72,29,34,1
CR_48750,30-Apr-97,0,50,51,0,0,6,4,1,1,1,316,1,112,142,34,1
CR_129400,19-Sep-08,0,15,14,3,5,4,2,0,5,1,174,0,18,93,0,1
CR_65439,24-Dec-00,0,4,4,6,5,1,0,0,5,1,174,0,42,119,0,1
CR_147275,20-Aug-10,0,44,44,1,3,8,3,1,5,1,174,0,59,62,23,1
CR_60651,8-Apr-99,1,24,24,0,0,11,17,2,6,1,316,1,103,29,34,1
CR_96900,15-Feb-03,0,49,49,6,5,2,7,1,6,1,316,1,72,62,34,1
CR_159178,27-Apr-12,0,36,34,2,1,6,4,1,6,1,316,1,92,62,34,1
CR_194291,23-Jun-18,0,21,23,4,1,7,1,1,6,1,249,1,109,14,34,1
CR_76761,8-May-01,0,21,23,4,1,8,3,0,5,1,174,0,112,29,0,1
CR_139227,21-Sep-09,0,33,32,2,1,5,6,0,5,1,127,0,112,93,43,1
CR_91043,4-Apr-03,0,4,4,6,5,1,0,1,6,1,0,1,72,103,34,1
CR_172841,1-Jun-15,1,4,4,6,5,15,10,2,2,1,0,1,72,80,34,1
CR_43956,13-Aug-97,3,19,19,1,3,9,8,1,6,1,316,1,2,29,34,1
CR_159672,9-Mar-12,0,42,42,7,3,9,8,1,5,1,174,0,111,29,23,1
CR_86677,27-Nov-02,0,33,32,2,1,7,1,0,5,1,249,1,72,29,34,1
CR_59650,7-May-99,0,16,15,0,0,1,0,0,5,1,316,1,103,29,34,1
CR_184017,18-Nov-16,1,49,49,6,5,15,10,2,5,1,174,0,110,29,23,1
CR_140770,7-Nov-09,7,44,44,1,3,9,8,1,5,1,174,0,103,62,23,1
CR_27859,6-Aug-95,7,22,22,7,3,9,8,0,5,1,174,0,112,93,23,1
CR_129153,3-Feb-08,7,8,7,7,3,9,8,0,5,1,174,0,112,93,23,1
CR_14686,22-Aug-93,0,33,32,2,1,6,4,0,5,1,174,0,18,93,46,1
CR_66869,8-Jan-00,0,8,7,7,3,8,3,0,5,1,174,1,103,93,34,1
CR_7491,2-May-92,0,33,32,2,1,8,3,0,5,1,0,1,72,142,34,1
CR_185415,8-Sep-17,0,4,4,6,5,4,2,0,5,1,249,1,111,62,34,1
CR_161262,18-Sep-13,1,4,4,6,5,15,10,1,6,1,174,0,109,14,0,1
CR_79654,17-Sep-01,1,36,34,2,1,15,10,0,5,2,174,1,92,93,9,0
CR_156957,19-Nov-12,1,24,24,0,0,16,12,1,5,1,74,1,103,133,34,1
CR_158391,14-Oct-12,0,33,32,2,1,5,6,0,5,1,127,0,18,93,46,1
CR_116948,18-Oct-06,0,33,32,2,1,7,1,0,5,1,316,1,72,130,34,1
CR_45486,11-Oct-97,0,25,25,9,0,6,4,0,6,3,0,3,72,14,34,1
CR_127420,3-Mar-08,0,4,4,6,5,3,5,0,5,1,249,1,72,142,34,1
CR_169059,23-Dec-14,0,21,23,4,1,2,7,1,2,1,0,1,72,103,34,1
CR_20454,3-Sep-94,0,24,24,0,0,6,4,1,2,1,316,1,102,142,34,1
CR_52068,3-Feb-98,0,21,23,4,1,2,7,1,6,1,249,1,112,62,34,1
CR_25178,2-Jun-95,0,4,4,6,5,1,0,0,5,2,179,1,103,93,34,0
CR_142547,8-Sep-10,0,4,4,6,5,3,5,0,5,1,174,1,72,93,34,1
CR_196035,29-Nov-18,0,33,32,2,1,7,1,0,5,1,174,,111,93,43,1
CR_148618,25-Jul-11,0,4,4,6,5,4,2,0,5,1,174,1,103,103,34,1
CR_56806,6-Jan-99,0,3,2,3,5,7,1,0,6,2,174,2,103,93,34,1
CR_97238,8-Dec-04,0,3,2,3,5,1,0,1,6,1,0,1,72,29,34,1
CR_166698,23-Jul-13,0,49,49,6,5,2,7,1,2,1,249,1,72,0,34,1
CR_42378,14-Sep-97,0,4,4,6,5,1,0,2,6,1,174,1,98,130,34,1
CR_73425,8-May-01,0,4,4,6,5,1,0,1,6,1,316,1,116,62,34,1
CR_65663,12-Jan-00,0,4,4,6,5,4,2,1,6,2,192,0,18,53,46,0
CR_118407,7-May-06,0,43,43,9,0,5,6,1,6,1,316,1,103,142,34,1
CR_191540,12-Jan-17,0,49,49,6,5,2,7,1,6,3,200,2,83,111,34,0
CR_127371,20-Oct-08,0,3,2,3,5,2,7,3,2,1,303,1,72,62,34,1
CR_22454,3-Jan-94,1,36,34,2,1,15,10,0,5,1,174,1,92,93,34,1
CR_48521,8-May-97,0,47,48,7,3,6,4,1,5,1,174,1,98,80,34,1
CR_116901,26-Mar-06,0,33,32,2,1,5,6,0,5,1,249,1,72,93,34,1
CR_94126,7-Aug-03,0,33,32,2,1,7,1,0,5,1,249,1,103,29,34,1
CR_97421,28-Jun-04,0,4,4,6,5,3,5,2,6,2,303,2,72,62,34,1
CR_151366,3-Jun-11,0,25,25,9,0,3,5,1,2,1,316,1,103,62,34,1
CR_113361,1-Dec-06,1,4,4,6,5,15,10,1,6,2,249,2,103,29,34,1
CR_135310,3-Dec-09,0,3,2,3,5,2,7,0,5,1,174,0,18,93,46,1
CR_82187,1-Mar-02,0,3,2,3,5,4,2,1,6,2,249,2,98,80,34,1
CR_176127,12-Apr-15,1,36,34,2,1,15,10,1,5,1,174,0,92,93,0,1
CR_138049,2-Oct-09,0,24,24,0,0,6,4,1,2,1,0,1,59,142,34,1
CR_84781,16-Dec-02,0,16,15,0,0,1,0,1,6,2,0,2,42,29,34,1
CR_39263,1-Dec-96,0,36,34,2,1,6,4,1,6,1,249,1,92,29,34,1
CR_24938,23-Apr-95,0,4,4,6,5,1,0,0,5,1,249,1,92,119,34,1
CR_188845,29-Mar-17,0,33,32,2,1,6,4,1,6,1,174,,112,29,43,1
CR_19922,22-Sep-94,0,16,15,0,0,1,0,0,5,1,102,1,24,93,34,1
CR_84780,13-Nov-02,0,16,15,0,0,1,0,2,2,1,316,1,2,62,34,1
CR_185653,9-Feb-17,0,4,4,6,5,6,4,0,5,1,316,1,72,25,34,1
CR_116094,21-Feb-06,0,29,29,9,0,8,3,1,6,2,316,2,92,80,34,1
CR_3470,6-May-91,0,38,38,10,3,3,5,6,2,1,0,1,72,142,34,1
CR_112792,24-Feb-06,0,4,4,6,5,3,5,0,5,1,174,1,103,93,34,1
CR_183620,27-Nov-16,0,45,45,10,3,5,6,0,5,1,174,0,24,130,0,1
CR_171069,4-Jul-14,0,37,37,0,0,3,5,1,2,3,0,3,98,80,34,1
CR_19388,25-Aug-94,0,9,10,7,3,5,6,1,6,2,0,2,72,29,34,1
CR_93397,16-Aug-03,0,24,24,0,0,6,4,2,6,1,249,0,113,29,34,1
CR_25311,9-Mar-95,0,4,4,6,5,5,6,0,5,1,174,0,112,53,46,1
CR_6118,15-Aug-92,0,21,23,4,1,7,1,0,5,1,174,0,112,93,48,1
CR_38758,9-Aug-96,0,36,34,2,1,1,0,0,5,1,127,0,92,93,0,1
CR_131870,25-May-08,0,33,32,2,1,8,3,1,6,1,316,1,72,29,34,1
CR_52256,2-Mar-98,1,22,22,7,3,15,10,0,5,1,174,0,103,29,48,1
CR_177947,22-Jul-15,0,49,49,6,5,6,4,0,5,1,174,0,110,29,0,1
CR_31592,18-Aug-95,0,45,45,10,3,1,0,3,6,2,0,2,72,29,34,1
CR_149690,7-Nov-11,0,6,6,4,1,5,6,0,5,1,174,0,112,93,23,1
CR_99310,2-Dec-04,0,15,14,3,5,6,4,1,6,1,249,0,59,119,34,1
CR_50632,5-May-98,0,4,4,6,5,2,7,0,5,1,174,1,103,119,34,1
CR_67576,19-Sep-00,0,18,18,9,0,3,5,1,5,1,249,1,103,80,34,1
CR_163042,25-Sep-13,0,21,23,4,1,4,2,1,6,2,0,2,72,29,34,1
CR_155728,11-Sep-12,0,6,6,4,1,5,6,1,6,1,0,1,103,62,34,1
CR_155234,22-Aug-12,0,4,4,6,5,4,2,2,6,2,0,2,72,29,34,1
CR_56260,18-May-98,0,47,48,7,3,4,2,4,6,1,174,1,103,93,34,1
CR_116827,7-Feb-06,5,33,32,2,1,17,11,0,5,1,174,0,102,29,0,1
CR_113051,4-Jul-06,0,4,4,6,5,5,6,3,6,1,0,1,34,29,34,1
CR_26392,25-Jul-95,0,5,5,3,5,5,6,1,6,1,249,1,72,29,34,1
CR_158531,12-Jul-12,0,35,30,3,5,4,2,0,5,1,174,1,103,29,34,1
CR_88222,24-May-02,0,39,39,6,5,5,6,5,6,3,249,3,92,80,34,1
CR_189348,29-Aug-17,0,36,34,2,1,1,0,3,3,1,0,1,92,140,34,1
CR_140646,22-Jun-09,0,42,42,7,3,4,2,1,2,1,316,1,103,62,34,1
CR_171164,13-Jul-14,0,37,37,0,0,2,7,1,2,2,316,2,103,130,34,1
CR_10977,31-Oct-92,0,49,49,6,5,2,7,1,6,2,249,2,72,62,34,1
CR_129999,3-Mar-08,0,21,23,4,1,2,7,1,2,1,0,1,103,142,34,1
CR_19629,7-Sep-94,0,11,11,7,3,3,5,0,5,1,174,0,48,93,0,1
CR_80739,12-Jun-01,0,44,44,1,3,8,3,1,6,1,249,0,103,29,34,1
CR_55241,28-Nov-98,0,37,37,0,0,2,7,1,6,1,249,1,72,29,34,1
CR_138283,14-Mar-09,0,25,25,9,0,5,6,1,5,1,174,1,112,80,34,1
CR_110704,18-Oct-05,0,39,39,6,5,6,4,0,5,1,174,1,103,119,34,1
CR_133813,15-May-08,0,44,44,1,3,7,1,1,6,1,249,1,34,87,34,1
CR_151842,1-Feb-11,0,33,32,2,1,7,1,1,6,1,249,1,113,25,34,1
CR_123634,29-Mar-07,0,26,27,9,0,3,5,1,6,1,316,1,72,29,34,1
CR_173059,23-Jun-15,0,4,4,6,5,1,0,0,5,1,174,1,111,29,34,1
CR_178185,29-Jun-15,0,50,51,0,0,5,6,3,2,2,316,2,72,62,34,1
CR_60735,23-Apr-99,0,24,24,0,0,8,3,0,5,1,249,1,98,29,34,1
CR_156344,31-Mar-12,0,19,19,1,3,7,1,0,5,1,174,1,103,29,34,1
CR_59174,30-Jul-99,0,9,10,7,3,5,6,3,2,2,303,2,72,107,34,1
CR_14982,14-Dec-93,0,33,32,2,1,6,4,6,6,1,0,1,92,29,34,1
CR_172945,20-Jan-15,0,4,4,6,5,1,0,1,2,1,249,1,24,62,34,1
CR_117963,16-Nov-06,0,38,38,10,3,8,3,1,6,5,249,5,112,29,34,1
CR_181918,16-May-16,0,33,32,2,1,7,1,1,6,3,249,3,72,29,34,1
CR_75189,16-Jun-01,0,5,5,3,5,3,5,2,6,1,0,0,72,80,34,1
CR_124019,19-Mar-07,0,33,32,2,1,7,1,0,5,1,174,0,112,93,43,1
CR_65175,27-Sep-00,0,4,4,6,5,1,0,0,5,1,174,1,2,80,34,1
CR_12467,6-Apr-93,0,16,15,0,0,7,1,2,6,1,316,1,72,29,34,1
CR_122560,13-Dec-07,7,22,22,7,3,9,8,0,5,1,174,0,112,29,23,1
CR_93789,22-Mar-03,0,26,27,9,0,5,6,1,6,1,249,1,103,29,34,1
CR_94880,20-Nov-03,0,36,34,2,1,1,0,2,3,1,249,1,92,103,34,1
CR_103746,30-Jul-04,0,45,45,10,3,7,1,0,5,1,174,0,18,80,46,1
CR_78699,8-Oct-01,0,33,32,2,1,6,4,0,5,1,249,1,112,130,34,1
CR_48908,30-Nov-98,0,3,2,3,5,1,0,0,5,1,174,0,92,93,23,1
CR_19217,28-Apr-94,0,5,5,3,5,6,4,1,6,1,249,1,84,80,34,1
CR_94993,10-Jan-03,0,36,34,2,1,1,0,0,5,1,174,0,92,29,43,1
CR_159356,25-Mar-12,0,37,37,0,0,4,2,1,6,2,249,2,72,29,34,1
CR_138334,21-Jul-09,0,25,25,9,0,3,5,3,6,1,174,1,103,80,34,1
CR_23241,7-Jun-94,0,40,40,2,1,1,0,1,6,1,249,1,103,29,34,1
CR_33784,5-Apr-96,0,4,4,6,5,5,6,1,6,2,43,1,72,29,34,0
CR_50780,26-Apr-98,0,4,4,6,5,4,2,2,6,1,174,1,98,29,34,1
CR_76765,2-Jul-01,0,21,23,4,1,5,6,3,6,1,0,0,72,62,34,1
CR_88485,1-Aug-02,1,44,44,1,3,12,16,1,5,3,249,0,103,29,34,1
CR_60623,7-Apr-99,0,24,24,0,0,8,3,0,5,1,174,0,112,119,0,1
CR_103256,15-Apr-04,0,40,40,2,1,5,6,1,6,1,316,1,72,130,34,1
CR_155186,13-Sep-12,0,4,4,6,5,5,6,0,5,1,174,0,42,29,0,1
CR_56739,19-Dec-99,0,3,2,3,5,1,0,1,6,1,316,1,12,29,34,1
CR_138379,1-Nov-09,0,25,25,9,0,4,2,4,3,1,0,1,103,62,34,1
CR_68892,13-Oct-00,0,25,25,9,0,7,1,1,2,1,249,1,112,29,34,1
CR_12265,18-Apr-93,0,11,11,7,3,3,5,1,2,1,0,1,103,142,34,1
CR_70507,21-Mar-00,0,37,37,0,0,6,4,1,6,1,249,1,112,29,34,1
CR_128654,13-Oct-08,0,4,4,6,5,5,6,0,5,2,174,2,98,107,34,1
CR_65532,31-Mar-00,0,4,4,6,5,4,2,0,5,1,174,1,103,29,34,1
CR_192215,7-Aug-18,0,4,4,6,5,1,0,1,6,1,174,1,12,29,34,1
CR_124366,2-May-07,0,33,32,2,1,7,1,1,6,1,249,1,112,80,34,1
CR_123563,9-Apr-07,0,26,27,9,0,4,2,1,2,1,316,1,112,142,34,1
CR_167059,14-Oct-14,0,3,2,3,5,1,0,1,2,1,316,1,98,130,34,1
CR_49353,26-Jan-98,0,4,4,6,5,7,1,0,5,1,249,1,103,119,34,1
CR_7978,21-Dec-92,0,33,32,2,1,6,4,0,5,1,174,0,112,29,48,1
CR_38683,2-May-96,0,36,34,2,1,1,0,0,5,1,249,1,92,130,34,1
CR_180500,23-Jun-16,0,21,23,4,1,7,1,0,5,1,174,0,111,93,0,1
CR_101641,26-Feb-04,0,33,32,2,1,6,4,1,6,1,249,1,103,93,34,1
CR_93689,30-Oct-03,0,25,25,9,0,5,6,1,5,1,249,1,92,29,34,1
CR_128844,28-Sep-08,1,5,5,3,5,16,12,1,6,4,249,4,103,80,34,1
CR_5199,1-Aug-92,0,9,10,7,3,4,2,2,2,1,285,1,98,130,34,1
CR_75893,26-Jun-01,0,16,15,0,0,6,4,1,6,1,316,1,72,107,34,1
CR_39824,20-Mar-96,0,40,40,2,1,1,0,3,6,1,174,1,72,80,34,1
CR_49573,29-Aug-98,0,4,4,6,5,1,0,0,5,1,249,1,103,130,34,1
CR_152027,30-Nov-11,0,33,32,2,1,7,1,1,6,1,174,0,109,93,0,1
CR_122886,7-Dec-07,0,24,24,0,0,6,4,1,2,2,0,2,103,142,34,1
CR_11588,29-Oct-93,0,4,4,6,5,2,7,0,5,1,249,1,103,14,34,1
CR_185713,18-May-17,0,4,4,6,5,1,0,2,3,1,0,1,72,62,34,1
CR_189859,25-Aug-17,0,37,37,0,0,6,4,0,5,1,174,0,92,119,0,1
CR_175464,7-Dec-15,1,28,28,3,5,16,12,1,5,1,174,1,116,142,34,1
CR_25787,1-Aug-95,0,4,4,6,5,1,0,0,5,1,174,1,72,80,34,1
CR_154659,20-May-12,1,4,4,6,5,15,10,2,6,3,249,3,103,29,34,1
CR_79952,24-Jul-01,0,37,37,0,0,4,2,1,2,1,249,0,92,142,34,1
CR_173743,7-Jun-15,0,7,8,7,3,2,7,2,2,1,0,1,12,103,34,1
CR_71321,4-Jun-00,0,44,44,1,3,9,8,1,5,1,174,1,72,142,34,1
CR_116276,20-May-06,0,33,32,2,1,6,4,0,5,1,249,1,72,93,34,1
CR_80586,3-Aug-01,0,41,41,4,1,7,1,0,5,1,174,0,103,29,48,1
CR_9736,1-Feb-92,0,39,39,6,5,3,5,0,5,1,174,0,18,138,46,1
CR_25310,27-Oct-95,0,4,4,6,5,6,4,1,6,1,316,1,12,29,34,1
CR_56909,13-Sep-99,0,4,4,6,5,6,4,2,6,1,316,1,72,29,34,1
CR_90461,20-Apr-03,0,4,4,6,5,1,0,1,6,1,249,1,72,29,34,1
CR_46154,31-Oct-97,0,33,32,2,1,6,4,1,6,1,316,1,72,29,34,1
CR_111462,30-Mar-05,1,47,48,7,3,16,12,0,5,1,174,0,112,119,23,1
CR_122630,2-Jan-07,1,22,22,7,3,15,10,0,5,1,174,0,112,93,23,1
CR_10707,18-Jul-92,0,49,49,6,5,7,1,0,5,2,249,2,103,14,34,1
CR_146768,2-Apr-10,0,38,38,10,3,9,8,1,6,2,316,2,12,107,34,1
CR_80555,18-Jun-01,0,40,40,2,1,3,5,2,2,1,249,1,92,142,34,1
CR_98789,17-Nov-04,0,6,6,4,1,5,6,0,5,1,249,0,18,93,34,1
CR_102744,13-Feb-04,0,37,37,0,0,6,4,0,5,2,114,0,103,130,34,0
CR_75341,16-Sep-01,0,6,6,4,1,4,2,0,5,1,174,1,103,29,34,1
CR_93542,20-Jul-03,0,24,24,0,0,7,1,1,6,1,316,0,103,53,34,1
CR_178865,20-Jun-16,0,4,4,6,5,1,0,1,2,1,316,1,72,80,34,1
CR_55571,17-Dec-98,0,40,40,2,1,3,5,1,6,1,249,1,103,130,34,1
CR_165378,6-Nov-13,1,37,37,0,0,16,12,2,6,1,0,1,12,107,34,1
CR_11583,21-Oct-93,0,4,4,6,5,2,7,1,6,1,316,1,72,103,34,1
CR_124163,20-Jun-07,0,33,32,2,1,5,6,0,5,1,174,0,112,93,43,1
CR_123753,25-Aug-07,1,30,35,7,3,15,10,0,5,1,174,0,72,29,43,1
CR_11519,18-Mar-93,0,4,4,6,5,2,7,1,5,1,249,1,72,29,34,1
CR_39867,23-Nov-96,0,40,40,2,1,1,0,2,6,1,0,1,72,29,34,1
CR_164244,20-Mar-13,0,33,32,2,1,7,1,0,5,1,174,0,92,93,50,1
CR_51253,21-Nov-98,0,11,11,7,3,5,6,0,5,4,174,4,98,119,34,1
CR_102272,1-Sep-04,0,35,30,3,5,1,0,0,5,1,249,1,103,29,34,1
CR_4791,21-Aug-92,0,5,5,3,5,4,2,1,6,1,174,1,98,29,34,1
CR_159678,19-Jun-12,0,42,42,7,3,9,8,1,2,1,0,1,92,142,34,1
CR_104232,1-Dec-04,0,47,48,7,3,4,2,0,5,1,316,0,92,142,34,1
CR_100723,26-Oct-04,1,24,24,0,0,11,17,0,5,1,231,0,103,142,34,1
CR_106535,15-Sep-05,0,7,8,7,3,2,7,1,2,1,174,1,103,142,34,1
CR_95737,28-Feb-03,0,40,40,2,1,1,0,0,5,1,174,0,112,29,0,1
CR_12658,12-Feb-93,0,16,15,0,0,7,1,1,5,1,174,1,103,142,34,1
CR_79891,18-May-01,7,37,37,0,0,9,8,1,1,1,249,1,112,62,34,1
CR_34084,29-Apr-96,0,4,4,6,5,2,7,2,6,1,0,1,84,62,34,1
CR_118618,11-Dec-06,0,44,44,1,3,2,7,2,6,1,316,1,72,25,34,1
CR_49652,14-Feb-98,0,4,4,6,5,1,0,1,6,1,0,1,2,29,34,1
CR_122210,29-May-07,0,21,23,4,1,5,6,0,5,1,249,1,103,80,34,1
CR_91236,8-Oct-03,0,4,4,6,5,6,4,1,2,1,249,1,103,62,34,1
CR_82159,8-Oct-02,0,3,2,3,5,4,2,1,6,1,316,1,103,62,34,1
